name,starsCount,forksCount,watchersCount,createdAt,description,githubPage,ownedByOrg,owner,language,
develar/7zip-bin,117,33,5,2016-04-08,"7-Zip precompiled binaries",https://github.com/develar/7zip-bin,False,develar,Shell,
4teamwork/cypress-drag-drop,167,46,14,2018-12-20,"A cypress child command for drag'n'drop support.",https://github.com/4teamwork/cypress-drag-drop,True,4teamwork,JavaScript,
aashutoshrathi/word-wrap,12,8,2,2023-03-25,"Wrap words to a specified length. ",https://github.com/aashutoshrathi/word-wrap,False,aashutoshrathi,JavaScript,
acuminous/bitsyntax-js,0,1,0,2022-06-02,"Binary data pattern matching",https://github.com/acuminous/bitsyntax-js,True,acuminous,JavaScript,
adobe/css-tools,44,10,2,2022-06-09,"CSS parser / stringifier for Node.js",https://github.com/adobe/css-tools,True,adobe,CSS,
ag-grid/ag-grid,12790,1873,213,2014-12-23,"The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.",https://github.com/ag-grid/ag-grid,True,ag-grid,TypeScript,
ag-grid/ag-grid,12790,1873,213,2014-12-23,"The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.",https://github.com/ag-grid/ag-grid,True,ag-grid,TypeScript,
ag-grid/ag-grid,12790,1873,213,2014-12-23,"The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.",https://github.com/ag-grid/ag-grid,True,ag-grid,TypeScript,
ag-grid/ag-grid,12790,1873,213,2014-12-23,"The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.",https://github.com/ag-grid/ag-grid,True,ag-grid,TypeScript,
ag-grid/ag-grid,12790,1873,213,2014-12-23,"The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.",https://github.com/ag-grid/ag-grid,True,ag-grid,TypeScript,
vercel/ai,10031,1489,60,2023-05-23,"Build AI-powered applications with React, Svelte, Vue, and Solid",https://github.com/vercel/ai,True,vercel,TypeScript,
vercel/ai,10031,1489,60,2023-05-23,"Build AI-powered applications with React, Svelte, Vue, and Solid",https://github.com/vercel/ai,True,vercel,TypeScript,
vercel/ai,10031,1489,60,2023-05-23,"Build AI-powered applications with React, Svelte, Vue, and Solid",https://github.com/vercel/ai,True,vercel,TypeScript,
vercel/ai,10031,1489,60,2023-05-23,"Build AI-powered applications with React, Svelte, Vue, and Solid",https://github.com/vercel/ai,True,vercel,TypeScript,
vercel/ai,10031,1489,60,2023-05-23,"Build AI-powered applications with React, Svelte, Vue, and Solid",https://github.com/vercel/ai,True,vercel,TypeScript,
vercel/ai,10031,1489,60,2023-05-23,"Build AI-powered applications with React, Svelte, Vue, and Solid",https://github.com/vercel/ai,True,vercel,TypeScript,
vercel/ai,10031,1489,60,2023-05-23,"Build AI-powered applications with React, Svelte, Vue, and Solid",https://github.com/vercel/ai,True,vercel,TypeScript,
tinylibs/tinypool,1307,31,9,2021-12-15,"🧵 A minimal and tiny Node.js Worker Thread Pool implementation (38KB)",https://github.com/tinylibs/tinypool,True,tinylibs,TypeScript,
algolia/autocomplete,5054,331,109,2015-07-12,"🔮 Fast and full-featured autocomplete library",https://github.com/algolia/autocomplete,True,algolia,TypeScript,
algolia/autocomplete,5054,331,109,2015-07-12,"🔮 Fast and full-featured autocomplete library",https://github.com/algolia/autocomplete,True,algolia,TypeScript,
algolia/autocomplete,5054,331,109,2015-07-12,"🔮 Fast and full-featured autocomplete library",https://github.com/algolia/autocomplete,True,algolia,TypeScript,
algolia/autocomplete,5054,331,109,2015-07-12,"🔮 Fast and full-featured autocomplete library",https://github.com/algolia/autocomplete,True,algolia,TypeScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
algolia/events,0,1,4,2021-11-24,"Node's event emitter for all engines.",https://github.com/algolia/events,True,algolia,JavaScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
algolia/algoliasearch-client-javascript,1331,222,98,2013-05-20,"⚡️ A fully-featured and blazing-fast JavaScript API client to interact with Algolia.",https://github.com/algolia/algoliasearch-client-javascript,True,algolia,TypeScript,
sindresorhus/quick-lru,677,58,11,2017-03-30,"Simple “Least Recently Used” (LRU) cache",https://github.com/sindresorhus/quick-lru,False,sindresorhus,JavaScript,
ampproject/remapping,109,26,12,2019-08-08,"Remap sequential sourcemaps through transformations to point at the original source code",https://github.com/ampproject/remapping,True,ampproject,TypeScript,
ampproject/remapping,109,26,12,2019-08-08,"Remap sequential sourcemaps through transformations to point at the original source code",https://github.com/ampproject/remapping,True,ampproject,TypeScript,
angular/angular-cli,26770,11976,1000,2015-06-04,"CLI tool for Angular",https://github.com/angular/angular-cli,True,angular,TypeScript,
angular/angular-cli,26770,11976,1000,2015-06-04,"CLI tool for Angular",https://github.com/angular/angular-cli,True,angular,TypeScript,
angular/angular-cli,26770,11976,1000,2015-06-04,"CLI tool for Angular",https://github.com/angular/angular-cli,True,angular,TypeScript,
ant-design/ant-design-colors,655,79,14,2018-03-12,"  :art: Color Palettes Calculator of Ant Design",https://github.com/ant-design/ant-design-colors,True,ant-design,TypeScript,
ant-design/cssinjs,252,65,6,2022-01-20,None,https://github.com/ant-design/cssinjs,True,ant-design,TypeScript,
ant-design/ant-design-icons,961,582,41,2018-06-29,"⭐ Ant Design SVG Icons",https://github.com/ant-design/ant-design-icons,True,ant-design,TypeScript,
ant-design/ant-design-icons,961,582,41,2018-06-29,"⭐ Ant Design SVG Icons",https://github.com/ant-design/ant-design-icons,True,ant-design,TypeScript,
ant-design/react-slick,19,23,3,2019-12-25,"React carousel component ",https://github.com/ant-design/react-slick,True,ant-design,JavaScript,
antfu/utils,789,60,7,2021-04-11,"Collection of common JavaScript / TypeScript utils",https://github.com/antfu/utils,False,antfu,TypeScript,
anthropics/anthropic-sdk-typescript,712,78,107,2023-01-30,"Access to Anthropic's safety-first language model APIs",https://github.com/anthropics/anthropic-sdk-typescript,True,anthropics,TypeScript,
apideck-libraries/better-ajv-errors,41,6,6,2021-05-14,"Human-friendly JSON Schema validation for APIs 👮‍♀️",https://github.com/apideck-libraries/better-ajv-errors,True,apideck-libraries,TypeScript,
APIDevTools/json-schema-ref-parser,958,228,9,2015-07-13,"Parse, Resolve, and Dereference JSON Schema $ref pointers in Node and browsers",https://github.com/APIDevTools/json-schema-ref-parser,True,APIDevTools,TypeScript,
APIDevTools/openapi-schemas,34,5,3,2019-06-22,"JSON Schemas for every version of the OpenAPI Specification",https://github.com/APIDevTools/openapi-schemas,True,APIDevTools,JavaScript,
APIDevTools/swagger-methods,5,1,2,2015-09-07,"HTTP methods that are supported by Swagger 2.0",https://github.com/APIDevTools/swagger-methods,True,APIDevTools,JavaScript,
APIDevTools/swagger-parser,1105,155,19,2014-10-20,"Swagger 2.0 and OpenAPI 3.0 parser/validator",https://github.com/APIDevTools/swagger-parser,True,APIDevTools,JavaScript,
apify/apify-shared-js,12,11,9,2018-01-17,"Utilities and constants shared across Apify projects.",https://github.com/apify/apify-shared-js,True,apify,TypeScript,
apify/apify-shared-js,12,11,9,2018-01-17,"Utilities and constants shared across Apify projects.",https://github.com/apify/apify-shared-js,True,apify,TypeScript,
nextauthjs/next-auth,24866,3510,111,2018-01-27,"Authentication for the Web.",https://github.com/nextauthjs/next-auth,True,nextauthjs,TypeScript,
aws-amplify/amplify-js,9433,2128,212,2017-10-02,"A declarative JavaScript library for application development using cloud services.",https://github.com/aws-amplify/amplify-js,True,aws-amplify,TypeScript,
aws-amplify/amplify-js,9433,2128,212,2017-10-02,"A declarative JavaScript library for application development using cloud services.",https://github.com/aws-amplify/amplify-js,True,aws-amplify,TypeScript,
aws/aws-sdk-js-crypto-helpers,62,34,18,2018-09-20,"AWS Cryptographic helpers for Javascript and Node.js",https://github.com/aws/aws-sdk-js-crypto-helpers,True,aws,TypeScript,
aws/aws-sdk-js-crypto-helpers,62,34,18,2018-09-20,"AWS Cryptographic helpers for Javascript and Node.js",https://github.com/aws/aws-sdk-js-crypto-helpers,True,aws,TypeScript,
aws/aws-sdk-js-crypto-helpers,62,34,18,2018-09-20,"AWS Cryptographic helpers for Javascript and Node.js",https://github.com/aws/aws-sdk-js-crypto-helpers,True,aws,TypeScript,
aws/aws-sdk-js-crypto-helpers,62,34,18,2018-09-20,"AWS Cryptographic helpers for Javascript and Node.js",https://github.com/aws/aws-sdk-js-crypto-helpers,True,aws,TypeScript,
aws/aws-sdk-js-crypto-helpers,62,34,18,2018-09-20,"AWS Cryptographic helpers for Javascript and Node.js",https://github.com/aws/aws-sdk-js-crypto-helpers,True,aws,TypeScript,
aws/aws-sdk-js-crypto-helpers,62,34,18,2018-09-20,"AWS Cryptographic helpers for Javascript and Node.js",https://github.com/aws/aws-sdk-js-crypto-helpers,True,aws,TypeScript,
aws/aws-sdk-js-crypto-helpers,62,34,18,2018-09-20,"AWS Cryptographic helpers for Javascript and Node.js",https://github.com/aws/aws-sdk-js-crypto-helpers,True,aws,TypeScript,
aws/aws-sdk-js-crypto-helpers,62,34,18,2018-09-20,"AWS Cryptographic helpers for Javascript and Node.js",https://github.com/aws/aws-sdk-js-crypto-helpers,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
aws/aws-sdk-js-v3,3115,579,45,2017-04-04,"Modularized AWS SDK for JavaScript.",https://github.com/aws/aws-sdk-js-v3,True,aws,TypeScript,
Azure/azure-sdk-for-js,2087,1199,351,2017-10-25,"This repository is for active development of the Azure SDK for JavaScript (NodeJS & Browser). For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/javascript/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-js. ",https://github.com/Azure/azure-sdk-for-js,True,Azure,TypeScript,
Azure/azure-sdk-for-js,2087,1199,351,2017-10-25,"This repository is for active development of the Azure SDK for JavaScript (NodeJS & Browser). For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/javascript/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-js. ",https://github.com/Azure/azure-sdk-for-js,True,Azure,TypeScript,
Azure/azure-sdk-for-js,2087,1199,351,2017-10-25,"This repository is for active development of the Azure SDK for JavaScript (NodeJS & Browser). For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/javascript/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-js. ",https://github.com/Azure/azure-sdk-for-js,True,Azure,TypeScript,
Azure/azure-sdk-for-js,2087,1199,351,2017-10-25,"This repository is for active development of the Azure SDK for JavaScript (NodeJS & Browser). For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/javascript/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-js. ",https://github.com/Azure/azure-sdk-for-js,True,Azure,TypeScript,
Azure/azure-sdk-for-js,2087,1199,351,2017-10-25,"This repository is for active development of the Azure SDK for JavaScript (NodeJS & Browser). For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/javascript/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-js. ",https://github.com/Azure/azure-sdk-for-js,True,Azure,TypeScript,
Azure/azure-sdk-for-js,2087,1199,351,2017-10-25,"This repository is for active development of the Azure SDK for JavaScript (NodeJS & Browser). For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/javascript/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-js. ",https://github.com/Azure/azure-sdk-for-js,True,Azure,TypeScript,
Azure/azure-sdk-for-js,2087,1199,351,2017-10-25,"This repository is for active development of the Azure SDK for JavaScript (NodeJS & Browser). For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/javascript/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-js. ",https://github.com/Azure/azure-sdk-for-js,True,Azure,TypeScript,
Azure/azure-sdk-for-js,2087,1199,351,2017-10-25,"This repository is for active development of the Azure SDK for JavaScript (NodeJS & Browser). For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/javascript/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-js. ",https://github.com/Azure/azure-sdk-for-js,True,Azure,TypeScript,
Azure/azure-sdk-for-js,2087,1199,351,2017-10-25,"This repository is for active development of the Azure SDK for JavaScript (NodeJS & Browser). For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/javascript/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-js. ",https://github.com/Azure/azure-sdk-for-js,True,Azure,TypeScript,
Azure/azure-sdk-for-js,2087,1199,351,2017-10-25,"This repository is for active development of the Azure SDK for JavaScript (NodeJS & Browser). For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/javascript/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-js. ",https://github.com/Azure/azure-sdk-for-js,True,Azure,TypeScript,
AzureAD/microsoft-authentication-library-for-js,3664,2645,125,2017-02-24,"Microsoft Authentication Library (MSAL) for JS",https://github.com/AzureAD/microsoft-authentication-library-for-js,True,AzureAD,TypeScript,
AzureAD/microsoft-authentication-library-for-js,3664,2645,125,2017-02-24,"Microsoft Authentication Library (MSAL) for JS",https://github.com/AzureAD/microsoft-authentication-library-for-js,True,AzureAD,TypeScript,
